	Unnamed: 0	gene_id	gene_name
78196	78196.0	ENSG00000269556	CXorf13
78197	78197.0	ENSG00000269556	FAM11A
78198	78198.0	ENSG00000269556	FRAXF
78199	78199.0	ENSG00000147804	AEZ
78200	78200.0	ENSG00000209482	RNU83A
78201	78201.0	ENSG00000209480	RNU83B
78202	78202.0	ENSG00000226935	C21orf100
78203	78203.0	ENSG00000226935	NCRNA00161
78204	78204.0	ENSG00000123240	GLC1E
78205	78205.0	ENSG00000125458	UMPH2
78206	78206.0	ENSG00000143553	SNAPAP
78207	78207.0	ENSG00000091651	ORC6L
78208	78208.0	ENSG00000103066	LYPLA3
78209	78209.0	ENSG00000122545	CDC10
78210	78210.0	ENSG00000122545	SEPT7
78211	78211.0	ENSG00000079335	DFNB32
78212	78212.0	ENSG00000146926	GLC1F
78213	78213.0	ENSG00000185390	FGF7L
78214	78214.0	ENSG00000204538	C6orf17
78215	78215.0	ENSG00000204540	C6orf16
78216	78216.0	ENSG00000129925	TMEM6
78217	78217.0	ENSG00000129925	TMEM8
78218	78218.0	ENSG00000129925	TMEM8A
78219	78219.0	ENSG00000215712	C6orf35
78220	78220.0	ENSG00000240704	KLF7P
78221	78221.0	ENSG00000150990	DDX37
78222	78222.0	ENSG00000140829	DDX38
78223	78223.0	ENSG00000233056	C21orf105
78224	78224.0	ENSG00000233056	NDUFV3-AS1
78225	78225.0	ENSG00000160305	C21orf106
78226	78226.0	ENSG00000168122	ZNF834
78227	78227.0	ENSG00000229231	FEM1DP
78228	78228.0	ENSG00000213085	CCDC19
78229	78229.0	ENSG00000198618	PPIAL3
78230	78230.0	ENSG00000255883	FUNDC2P
78231	78231.0	ENSG00000115540	PREI3
78232	78232.0	ENSG00000115540	MOBKL3
78233	78233.0	ENSG00000139797	ZNF183L1
78234	78234.0	ENSG00000161896	IHPK3
78235	78235.0	ENSG00000151849	MCPH6
78236	78236.0	ENSG00000163808	KNSL7
78237	78237.0	ENSG00000117419	PRNPIP
78238	78238.0	ENSG00000146278	PROL2
78239	78239.0	ENSG00000171199	PROL1
78240	78240.0	ENSG00000004897	D0S1430E
78241	78241.0	ENSG00000004897	D17S978E
78242	78242.0	ENSG00000079841	RAB3IP2
78243	78243.0	ENSG00000079841	CORD7
78244	78244.0	ENSG00000176406	RAB3IP3
78245	78245.0	ENSG00000248333	CDC2L1
78246	78246.0	ENSG00000176092	AIM1L
78247	78247.0	ENSG00000121989	ACVR2
78248	78248.0	ENSG00000008128	CDC2L3
78249	78249.0	ENSG00000008128	CDC2L2
78250	78250.0	ENSG00000137413	TBN
78251	78251.0	ENSG00000187325	TAF9L
78252	78252.0	ENSG00000068745	IHPK2
78253	78253.0	ENSG00000177370	TEX4
78254	78254.0	ENSG00000133105	LGR8
78255	78255.0	ENSG00000171201	PROL3
78256	78256.0	ENSG00000101082	C20orf156
78257	78257.0	ENSG00000065883	CDC2L5
78258	78258.0	ENSG00000174231	RP13
78259	78259.0	ENSG00000142207	C21orf108
78260	78260.0	ENSG00000117360	RP18
78261	78261.0	ENSG00000243811	APOBEC3E
78262	78262.0	ENSG00000200530	RNU35B
78263	78263.0	ENSG00000114446	ESRRBL1
78264	78264.0	ENSG00000093009	CDC45L2
78265	78265.0	ENSG00000093009	CDC45L
78266	78266.0	ENSG00000136536	AXOT
78267	78267.0	ENSG00000136536	MARCH7
78268	78268.0	ENSG00000197021	CXorf40B
78269	78269.0	ENSG00000102053	CXorf32
78270	78270.0	ENSG00000164199	USH2C
78271	78271.0	ENSG00000164199	MASS1
78272	78272.0	ENSG00000164199	GPR98
78273	78273.0	ENSG00000253626	EIF5AP1
78274	78274.0	ENSG00000198589	CDC4L
78275	78275.0	ENSG00000148734	GPR147
78276	78276.0	ENSG00000094804	CDC18L
78277	78277.0	ENSG00000143207	RFWD2
78278	78278.0	ENSG00000089902	RCOR
78279	78279.0	ENSG00000097046	CDC7L1
78280	78280.0	ENSG00000155428	TRIM50C
78281	78281.0	ENSG00000215414	PSMA6P
78282	78282.0	ENSG00000163743	ZNF363
78283	78283.0	ENSG00000039068	UVO
78284	78284.0	ENSG00000198961	RNF131
78285	78285.0	ENSG00000092020	C14orf10
78286	78286.0	ENSG00000198835	GJA12
78287	78287.0	ENSG00000139567	ACVRLK1
78288	78288.0	ENSG00000139567	ORW2
78289	78289.0	ENSG00000267496	C17orf88
78290	78290.0	ENSG00000249230	CDH12P
78291	78291.0	ENSG00000161642	ZNF385
78292	78292.0	ENSG00000256394	ACCN5
78293	78293.0	ENSG00000140044	JUNDM2
78294	78294.0	ENSG00000183762	KREMEN
78295	78295.0	ENSG00000175221	THRAP5
78296	78296.0	ENSG00000156650	MYST4
78297	78297.0	ENSG00000135253	CRIM2
78298	78298.0	ENSG00000149716	ORAOV1
78299	78299.0	ENSG00000170558	NCAD
78300	78300.0	ENSG00000139637	C12orf10
78301	78301.0	ENSG00000162706	IGSF4B
78302	78302.0	ENSG00000225082	DAP3P
78303	78303.0	ENSG00000251192	MRX92
78304	78304.0	ENSG00000229644	PBEF2
78305	78305.0	ENSG00000229644	NAMPTL
78306	78306.0	ENSG00000120217	PDCD1LG1
78307	78307.0	ENSG00000152457	SCIDA
78308	78308.0	ENSG00000154447	SH3MD2
78309	78309.0	ENSG00000102312	DHOF
78310	78310.0	ENSG00000177707	PVRL3
78311	78311.0	ENSG00000107036	KIAA1432
78312	78312.0	ENSG00000104835	SARSM
78313	78313.0	ENSG00000140612	SEC11L1
78314	78314.0	ENSG00000088854	C20orf194
78315	78315.0	ENSG00000217539	IQCB1P1
78316	78316.0	ENSG00000104859	SFRS16
78317	78317.0	ENSG00000146399	TRAR1
78318	78318.0	ENSG00000137216	C6orf110
78319	78319.0	ENSG00000119729	RASL7A
78320	78320.0	ENSG00000119729	ARHQ
78321	78321.0	ENSG00000122872	ARL4B
78322	78322.0	ENSG00000122872	ARL4P
78323	78323.0	ENSG00000140391	TM4SF8
78324	78324.0	ENSG00000168785	TM4SF9
78325	78325.0	ENSG00000148459	TPRT
78326	78326.0	ENSG00000259838	TCEB1P2
78327	78327.0	ENSG00000111802	TTRAP
78328	78328.0	ENSG00000174373	GARNL1
78329	78329.0	ENSG00000233261	C10orf50
78330	78330.0	ENSG00000233261	NCRNA00264
78331	78331.0	ENSG00000233261	LINC00264
78332	78332.0	ENSG00000224659	GAGE11
78333	78333.0	ENSG00000183463	PRHOXNB
78334	78334.0	ENSG00000116574	ARHU
78335	78335.0	ENSG00000119596	C14orf170
78336	78336.0	ENSG00000136807	CDC2L4
78337	78337.0	ENSG00000116120	FARSLB
78338	78338.0	ENSG00000231445	TIMM8AP
78339	78339.0	ENSG00000154645	C21orf68
78340	78340.0	ENSG00000130749	C19orf7
78341	78341.0	ENSG00000070366	C17orf31
78342	78342.0	ENSG00000119906	C10orf6
78343	78343.0	ENSG00000119906	FAM178A
78344	78344.0	ENSG00000137959	C1orf29
78345	78345.0	ENSG00000122643	NT5C3
78346	78346.0	ENSG00000123136	DDX39
78347	78347.0	ENSG00000148334	C9orf15
78348	78348.0	ENSG00000171159	C9orf16
78349	78349.0	ENSG00000133328	HRASLS2
78350	78350.0	ENSG00000176485	HRASLS3
78351	78351.0	ENSG00000176485	PLA2G16
78352	78352.0	ENSG00000101638	SIAT8E
78353	78353.0	ENSG00000224287	MSL3L2
78354	78354.0	ENSG00000155438	MKI67IP
78355	78355.0	ENSG00000176386	C9orf17
78356	78356.0	ENSG00000124762	CDKN1
78357	78357.0	ENSG00000125611	C2orf9
78358	78358.0	ENSG00000185681	C9orf113
78359	78359.0	ENSG00000185681	C9orf18
78360	78360.0	ENSG00000137574	NCOA6IP
78361	78361.0	ENSG00000135686	C16orf44
78362	78362.0	ENSG00000136840	SIAT7D
78363	78363.0	ENSG00000020181	GPR124
78364	78364.0	ENSG00000172273	MIZF
78365	78365.0	ENSG00000005700	BTKI
78366	78366.0	ENSG00000131373	HPCL
78367	78367.0	ENSG00000185880	RNF36
78368	78368.0	ENSG00000095319	KIAA0169
78369	78369.0	ENSG00000129757	BWCR
78370	78370.0	ENSG00000129757	BWS
78371	78371.0	ENSG00000114023	C3orf28
78372	78372.0	ENSG00000156642	SDFR1
78373	78373.0	ENSG00000147889	CDKN2
78374	78374.0	ENSG00000147889	MLM
78375	78375.0	ENSG00000119509	NPHP2
78376	78376.0	ENSG00000077009	ITGB1BP3
78377	78377.0	ENSG00000146476	C6orf211
78378	78378.0	ENSG00000173614	LCA9
78379	78379.0	ENSG00000120334	C1orf155
78380	78380.0	ENSG00000152954	VMP
78381	78381.0	ENSG00000153914	SFRS12
78382	78382.0	ENSG00000157214	PCANAP1
78383	78383.0	ENSG00000148985	MRT21
78384	78384.0	ENSG00000148985	MRT17
78385	78385.0	ENSG00000075292	ZFML
78386	78386.0	ENSG00000110107	PRP19
78387	78387.0	ENSG00000136146	VDRIP
78388	78388.0	ENSG00000113360	RNASEN
78389	78389.0	ENSG00000169155	ZNF297B
78390	78390.0	ENSG00000100601	ALKBH
78391	78391.0	ENSG00000159714	C16orf1
78392	78392.0	ENSG00000177427	SMCR7
78393	78393.0	ENSG00000214022	ZNF464
78394	78394.0	ENSG00000134317	TFCP2L2
78395	78395.0	ENSG00000103510	MYST1
78396	78396.0	ENSG00000130643	DRD1IP
78397	78397.0	ENSG00000162426	DNB5
78398	78398.0	ENSG00000137221	TJP4
78399	78399.0	ENSG00000165714	LOH12CR1
78400	78400.0	ENSG00000134248	HBXIP
78401	78401.0	ENSG00000173588	CCDC41
78402	78402.0	ENSG00000130349	C6orf203
78403	78403.0	ENSG00000176928	LINC01336
78404	78404.0	ENSG00000132563	C5orf19
78405	78405.0	ENSG00000137996	RTCD1
78406	78406.0	ENSG00000204904	CXorf31
78407	78407.0	ENSG00000272701	MEST-IT1
78408	78408.0	ENSG00000119121	HOMG
78409	78409.0	ENSG00000119121	HSH
78410	78410.0	ENSG00000196329	IAN4L1
78411	78411.0	ENSG00000122694	C9orf19
78412	78412.0	ENSG00000177144	NUDT4P1
78413	78413.0	ENSG00000056736	IL17BR
78414	78414.0	ENSG00000108406	DDX40
78415	78415.0	ENSG00000156639	TEX27
78416	78416.0	ENSG00000111215	PROL4
78417	78417.0	ENSG00000141524	EVER1
78418	78418.0	ENSG00000141524	TNRC6C-AS1
78419	78419.0	ENSG00000186628	SPRYD1
78420	78420.0	ENSG00000168275	C1orf31
78421	78421.0	ENSG00000105849	TWISTNB
78422	78422.0	ENSG00000160963	EMID2
78423	78423.0	ENSG00000117139	JARID1B
78424	78424.0	ENSG00000169442	CDW52
78425	78425.0	ENSG00000166743	BUCS1
78426	78426.0	ENSG00000165556	CDX3
78427	78427.0	ENSG00000004848	MRXS1
78428	78428.0	ENSG00000004848	PRTS
78429	78429.0	ENSG00000004848	MRX76
78430	78430.0	ENSG00000004848	MRX54
78431	78431.0	ENSG00000004848	MRX43
78432	78432.0	ENSG00000004848	MRX36
78433	78433.0	ENSG00000004848	MRX29
78434	78434.0	ENSG00000004848	MRX32
78435	78435.0	ENSG00000004848	MRX33
78436	78436.0	ENSG00000004848	MRX38
78437	78437.0	ENSG00000004848	MRX87
78438	78438.0	ENSG00000158636	C11orf30
78439	78439.0	ENSG00000169877	ERAF
78440	78440.0	ENSG00000178951	ZBTB7
78441	78441.0	ENSG00000064225	SIAT10
78442	78442.0	ENSG00000244045	C17orf32
78443	78443.0	ENSG00000186572	DEFB107
78444	78444.0	ENSG00000186562	DEFB105
78445	78445.0	ENSG00000186579	DEFB106
78446	78446.0	ENSG00000229907	DEFB108
78447	78447.0	ENSG00000229907	DEFB108P1
78448	78448.0	ENSG00000242296	DEFB109
78449	78449.0	ENSG00000242296	DEFB109P1
78450	78450.0	ENSG00000180483	DEFB120
78451	78451.0	ENSG00000182415	CDY2
78452	78452.0	ENSG00000232948	DEFB130
78453	78453.0	ENSG00000186146	DEFB131
78454	78454.0	ENSG00000152492	C3orf6
78455	78455.0	ENSG00000152492	DFNA44
78456	78456.0	ENSG00000175764	C9orf20
78457	78457.0	ENSG00000175764	TTLL11-IT1
78458	78458.0	ENSG00000175764	C9orf148
78459	78459.0	ENSG00000176782	DEFB104
78460	78460.0	ENSG00000048649	HBXAP
78461	78461.0	ENSG00000250565	ATP6EL2
78462	78462.0	ENSG00000250565	ATP6V1EL2
78463	78463.0	ENSG00000143195	C1orf32
78464	78464.0	ENSG00000183242	WIT1
78465	78465.0	ENSG00000100129	EIF3S6IP
78466	78466.0	ENSG00000100129	EIF3EIP
78467	78467.0	ENSG00000079385	BGP
78468	78468.0	ENSG00000140519	C15orf6
78469	78469.0	ENSG00000146038	DFNB66
78470	78470.0	ENSG00000171451	C18orf4
78471	78471.0	ENSG00000156531	BFLS
78472	78472.0	ENSG00000156531	BORJ
78473	78473.0	ENSG00000198454	C9orf141
78474	78474.0	ENSG00000198454	PRR31
78475	78475.0	ENSG00000170956	CGM1
78476	78476.0	ENSG00000265491	ZNF364
78477	78477.0	ENSG00000162390	THEA
78478	78478.0	ENSG00000100324	MAP3K7IP1
78479	78479.0	ENSG00000169059	VCX3
78480	78480.0	ENSG00000105352	CGM7
78481	78481.0	ENSG00000178809	TRIM50B
78482	78482.0	ENSG00000242948	EPS15L2
78483	78483.0	ENSG00000162368	CMPK
78484	78484.0	ENSG00000086548	NCA
78485	78485.0	ENSG00000179855	C19orf64
78486	78486.0	ENSG00000179855	DFNB72
78487	78487.0	ENSG00000179855	DFNB15
78488	78488.0	ENSG00000110013	YSG2
78489	78489.0	ENSG00000143183	TMCC4
78490	78490.0	ENSG00000007306	CGM2
78491	78491.0	ENSG00000150712	PIP3AP
78492	78492.0	ENSG00000124469	CGM6
78493	78493.0	ENSG00000121005	LCRISP1
78494	78494.0	ENSG00000233681	CGM8
78495	78495.0	ENSG00000124003	DGAT2L1
78496	78496.0	ENSG00000277519	OFDYP16
78497	78497.0	ENSG00000277519	OFD1P16
78498	78498.0	ENSG00000277519	OFD1PY16
78499	78499.0	ENSG00000174807	CD164L1
78500	78500.0	ENSG00000241104	CGM17
78501	78501.0	ENSG00000239650	C6orf216
78502	78502.0	ENSG00000239650	GUSBL2
78503	78503.0	ENSG00000250420	AACSL
78504	78504.0	ENSG00000236123	CGM18
78505	78505.0	ENSG00000074276	PCDH24
78506	78506.0	ENSG00000102181	MIC2L1
78507	78507.0	ENSG00000230558	CGM9
78508	78508.0	ENSG00000198890	HRMT1L6
78509	78509.0	ENSG00000134759	STATIP1
78510	78510.0	ENSG00000134504	C18orf5
78511	78511.0	ENSG00000239736	CGM10
78512	78512.0	ENSG00000239736	CEACAM24P
78513	78513.0	ENSG00000211450	C11orf31
78514	78514.0	ENSG00000175193	PSARL
78515	78515.0	ENSG00000230681	CGM11
78516	78516.0	ENSG00000147614	ATP6D2
78517	78517.0	ENSG00000157827	FHOD2
78518	78518.0	ENSG00000231561	CGM12
78519	78519.0	ENSG00000124496	BCAR2
78520	78520.0	ENSG00000108651	C17orf40
78521	78521.0	ENSG00000238092	CGM13
78522	78522.0	ENSG00000197562	RASL8C
78523	78523.0	ENSG00000173976	RAXL1
78524	78524.0	ENSG00000176428	WBSCR24
78525	78525.0	ENSG00000225969	WBSCR26
78526	78526.0	ENSG00000225969	LINC00035
78527	78527.0	ENSG00000227349	CGM14
78528	78528.0	ENSG00000136698	HTX2
78529	78529.0	ENSG00000277858	H2AFB2
78530	78530.0	ENSG00000236932	CGM15
78531	78531.0	ENSG00000173262	SLC2A3P3
78532	78532.0	ENSG00000182220	ATP6IP2
78533	78533.0	ENSG00000230529	CGM16
78534	78534.0	ENSG00000023318	TXNDC4
78535	78535.0	ENSG00000104140	ARHV
78536	78536.0	ENSG00000108830	ARHN
78537	78537.0	ENSG00000245848	CEBP
78538	78538.0	ENSG00000215378	DEFQ1
78539	78539.0	ENSG00000215378	DEFT1
78540	78540.0	ENSG00000172216	TCF5
78541	78541.0	ENSG00000112773	FAM46A
78542	78542.0	ENSG00000234965	C22orf17
78543	78543.0	ENSG00000100162	C22orf18
78544	78544.0	ENSG00000167769	ASAH3
78545	78545.0	ENSG00000176095	IHPK1
78546	78546.0	ENSG00000227214	HCG16
78547	78547.0	ENSG00000182393	IL29
78548	78548.0	ENSG00000183709	IL28A
78549	78549.0	ENSG00000197110	IL28B
78550	78550.0	ENSG00000159339	PADI5
78551	78551.0	ENSG00000172987	UFS
78552	78552.0	ENSG00000225383	SFTPF
78553	78553.0	ENSG00000196260	SFTPG
78554	78554.0	ENSG00000229415	SFTPH
78555	78555.0	ENSG00000093072	IDGFL
78556	78556.0	ENSG00000093072	CECR1
78557	78557.0	ENSG00000185669	ZNF293
78558	78558.0	ENSG00000187516	CXorf27
78559	78559.0	ENSG00000187516	HYPM
78560	78560.0	ENSG00000242028	C15orf63
78561	78561.0	ENSG00000185837	CECR4
78562	78562.0	ENSG00000185837	CECR5-AS1
78563	78563.0	ENSG00000126070	EIF2C3
78564	78564.0	ENSG00000134698	EIF2C4
78565	78565.0	ENSG00000106853	LTB4DH
78566	78566.0	ENSG00000069998	CECR5
78567	78567.0	ENSG00000150527	CTAGE5
78568	78568.0	ENSG00000150527	MGEA
78569	78569.0	ENSG00000150527	MGEA6
78570	78570.0	ENSG00000127586	C16orf41
78571	78571.0	ENSG00000183307	CECR6
78572	78572.0	ENSG00000179751	INSSA1
78573	78573.0	ENSG00000002549	PEPS
78574	78574.0	ENSG00000243478	AOX2
78575	78575.0	ENSG00000163382	APOA1BP
78576	78576.0	ENSG00000215179	MAPK6PS4
78577	78577.0	ENSG00000229027	CECR8
78578	78578.0	ENSG00000215533	C21orf109
78579	78579.0	ENSG00000215533	NCRNA00189
78580	78580.0	ENSG00000178804	H1FOO
78581	78581.0	ENSG00000131002	CYorf15A
78582	78582.0	ENSG00000131002	CYorf15B
78583	78583.0	ENSG00000131002	TXLNG2P
78584	78584.0	ENSG00000188706	ZDHHC10
78585	78585.0	ENSG00000188706	CXorf11
78586	78586.0	ENSG00000053372	C1orf33
78587	78587.0	ENSG00000137876	C15orf15
78588	78588.0	ENSG00000171861	RNMTL1
78589	78589.0	ENSG00000133401	PDZK3
78590	78590.0	ENSG00000232150	FAM10A4
78591	78591.0	ENSG00000170827	CELL
78592	78592.0	ENSG00000176728	NCRNA00185
78593	78593.0	ENSG00000176728	CYorf14
78594	78594.0	ENSG00000227629	SLC25A15P
78595	78595.0	ENSG00000229238	PPP1R12BP
78596	78596.0	ENSG00000232583	OA1P
78597	78597.0	ENSG00000237917	ADPRTL1P
78598	78598.0	ENSG00000237917	PARP4P
78599	78599.0	ENSG00000280969	RPS4Y2P
78600	78600.0	ENSG00000197580	BCDO2
78601	78601.0	ENSG00000132185	FCRLM1
78602	78602.0	ENSG00000133104	SPG20
78603	78603.0	ENSG00000147027	TM4SF10
78604	78604.0	ENSG00000168140	SLITL2
78605	78605.0	ENSG00000213492	NT5C3P1
78606	78606.0	ENSG00000099365	STX1B1
78607	78607.0	ENSG00000099365	STX1B2
78608	78608.0	ENSG00000145241	CENPC1
78609	78609.0	ENSG00000005483	MLL5
78610	78610.0	ENSG00000228695	CES4
78611	78611.0	ENSG00000164935	TM7SF4
78612	78612.0	ENSG00000226982	CENPC2
78613	78613.0	ENSG00000226982	CENPC1P1
78614	78614.0	ENSG00000257773	FAM10A3
78615	78615.0	ENSG00000102934	TM4SF11
78616	78616.0	ENSG00000123739	PLA2G12
78617	78617.0	ENSG00000138308	PLA2G13
78618	78618.0	ENSG00000212789	FAM10A5
78619	78619.0	ENSG00000225259	FAM10A6
78620	78620.0	ENSG00000237821	FAM10A7
78621	78621.0	ENSG00000188428	MUTED
78622	78622.0	ENSG00000172468	HSFY
78623	78623.0	ENSG00000119471	C9orf99
78624	78624.0	ENSG00000152669	CCNU
78625	78625.0	ENSG00000086712	CXorf15
78626	78626.0	ENSG00000119397	CEP110
78627	78627.0	ENSG00000145721	C5orf11
78628	78628.0	ENSG00000117114	LPHH1
78629	78629.0	ENSG00000117114	LPHN2
78630	78630.0	ENSG00000111110	ARHCL1
78631	78631.0	ENSG00000185436	IL28RA
78632	78632.0	ENSG00000164828	UNC84A
78633	78633.0	ENSG00000100344	C22orf20
78634	78634.0	ENSG00000100344	ADPN
78635	78635.0	ENSG00000100121	GGTL4
78636	78636.0	ENSG00000169548	ZNF280
78637	78637.0	ENSG00000169548	SUHW1
78638	78638.0	ENSG00000213033	STK6P
78639	78639.0	ENSG00000213033	AURKAPS1
78640	78640.0	ENSG00000230165	AURKAPS2
78641	78641.0	ENSG00000230948	AURKBPS1
78642	78642.0	ENSG00000213194	CDK7PS
78643	78643.0	ENSG00000224775	BRAFPS2
78644	78644.0	ENSG00000188906	PARK8
78645	78645.0	ENSG00000100360	RABL4
78646	78646.0	ENSG00000100583	FAM15A
78647	78647.0	ENSG00000100583	C14orf174
78648	78648.0	ENSG00000100580	FAM15B
78649	78649.0	ENSG00000121446	RGSL2
78650	78650.0	ENSG00000243910	TUBA4
78651	78651.0	ENSG00000064607	SFRS14
78652	78652.0	ENSG00000105705	SF4
78653	78653.0	ENSG00000180264	GPR144
78654	78654.0	ENSG00000085831	C1orf34
78655	78655.0	ENSG00000155561	C7orf14
78656	78656.0	ENSG00000177143	CETN
78657	78657.0	ENSG00000160685	ZFP67
78658	78658.0	ENSG00000072415	MPP5
78659	78659.0	ENSG00000147400	CALT
78660	78660.0	ENSG00000136861	MCPH3
78661	78661.0	ENSG00000141543	DDX48
78662	78662.0	ENSG00000235570	C6orf38
78663	78663.0	ENSG00000147488	ZNF387
78664	78664.0	ENSG00000112249	HELIC1
78665	78665.0	ENSG00000229186	ADAM1
78666	78666.0	ENSG00000102030	ARD1A
78667	78667.0	ENSG00000161835	GRASP
78668	78668.0	ENSG00000178762	HIST1H2BPS1
78669	78669.0	ENSG00000216436	HIST1H2APS1
78670	78670.0	ENSG00000164508	HIST1H2AA
78671	78671.0	ENSG00000146047	HIST1H2BA
78672	78672.0	ENSG00000039123	KIAA0052
78673	78673.0	ENSG00000039123	SKIV2L2
78674	78674.0	ENSG00000172757	CFL
78675	78675.0	ENSG00000144635	DNCLI1
78676	78676.0	ENSG00000269190	FBXO26
78677	78677.0	ENSG00000003402	CASP8AP1
78678	78678.0	ENSG00000197136	PCNXL3
78679	78679.0	ENSG00000213830	CFLL1
78680	78680.0	ENSG00000213830	CFLP5
78681	78681.0	ENSG00000237425	LAMR1P2
78682	78682.0	ENSG00000224843	C6orf41
78683	78683.0	ENSG00000224843	NCRNA00240
78684	78684.0	ENSG00000226314	ZNF389
78685	78685.0	ENSG00000226314	ZNF192P1
78686	78686.0	ENSG00000213478	CFLL2
78687	78687.0	ENSG00000213478	CFLP2
78688	78688.0	ENSG00000185986	SDHAL
78689	78689.0	ENSG00000185986	SDHACL
78690	78690.0	ENSG00000108091	TST1
78691	78691.0	ENSG00000108091	D10S170
78692	78692.0	ENSG00000197976	CXYorf3
78693	78693.0	ENSG00000197976	SFRS17A
78694	78694.0	ENSG00000213809	D12S2489E
78695	78695.0	ENSG00000228056	CFLL3
78696	78696.0	ENSG00000228056	CFLP3
78697	78697.0	ENSG00000204644	C6orf40
78698	78698.0	ENSG00000241549	SMAC3L2
78699	78699.0	ENSG00000241549	GUSBL1
78700	78700.0	ENSG00000070214	CDW92
78701	78701.0	ENSG00000125375	ATP5S
78702	78702.0	ENSG00000213026	CFLL4
78703	78703.0	ENSG00000213026	CFLP4
78704	78704.0	ENSG00000242387	H2AFTP
78705	78705.0	ENSG00000242387	HIST1H2APS2
78706	78706.0	ENSG00000218281	HIST1H2APS3
78707	78707.0	ENSG00000186812	ZNF47
78708	78708.0	ENSG00000164300	C5orf12
78709	78709.0	ENSG00000171872	ZNF393
78710	78710.0	ENSG00000214188	ST7OT4
78711	78711.0	ENSG00000001626	CF
78712	78712.0	ENSG00000001626	ABCC7
78713	78713.0	ENSG00000228240	TTTY17
78714	78714.0	ENSG00000234803	CYorf16
78715	78715.0	ENSG00000234803	FAM197Y2P
78716	78716.0	ENSG00000237118	CYP2F1P
78717	78717.0	ENSG00000233622	CYP2T2P
78718	78718.0	ENSG00000104827	CGB
78719	78719.0	ENSG00000221937	GPR60
78720	78720.0	ENSG00000226479	FAM11B
78721	78721.0	ENSG00000198443	KRTAP4-10
78722	78722.0	ENSG00000198090	KRTAP4-15
78723	78723.0	ENSG00000212721	KRTAP4-14
78724	78724.0	ENSG00000240542	KRTAP9L3
78725	78725.0	ENSG00000212659	KRTAP9L2
78726	78726.0	ENSG00000180386	KRTAP9L1
78727	78727.0	ENSG00000229351	KRTAP9P1
78728	78728.0	ENSG00000226776	KRTAP3P1
78729	78729.0	ENSG00000237230	KRTAP2P1
78730	78730.0	ENSG00000241241	KRTAP4P1
78731	78731.0	ENSG00000241241	KRTAP4-16P
78732	78732.0	ENSG00000233640	KRTAP13P1
78733	78733.0	ENSG00000250973	KRTAP13P2
78734	78734.0	ENSG00000233036	KRTAP8P1
78735	78735.0	ENSG00000227840	KRTAP8P2
78736	78736.0	ENSG00000237841	KRTAP19P1
78737	78737.0	ENSG00000235312	KRTAP19P2
78738	78738.0	ENSG00000236612	KRTAP19P3
78739	78739.0	ENSG00000236400	KRTAP21P1
78740	78740.0	ENSG00000237263	MAPK6PS3
78741	78741.0	ENSG00000226389	MAPK6PS6
78742	78742.0	ENSG00000254185	MAPK6PS5
78743	78743.0	ENSG00000206144	MAPK6PS1
78744	78744.0	ENSG00000220875	HIST1H3PS1
78745	78745.0	ENSG00000070610	SPG46
78746	78746.0	ENSG00000173567	GPR113
78747	78747.0	ENSG00000153292	GPR110
78748	78748.0	ENSG00000164393	GPR111
78749	78749.0	ENSG00000156920	GPR112
78750	78750.0	ENSG00000230044	CDK8PS
78751	78751.0	ENSG00000170390	DCAMKL2
78752	78752.0	ENSG00000204403	CASP12P1
78753	78753.0	ENSG00000163673	DCAMKL3
78754	78754.0	ENSG00000159618	GPR114
78755	78755.0	ENSG00000153294	GPR115
78756	78756.0	ENSG00000146755	TRIM50A
78757	78757.0	ENSG00000124900	SPRYD5
78758	78758.0	ENSG00000225581	TRIM53
78759	78759.0	ENSG00000225581	TRIM53P
78760	78760.0	ENSG00000136802	LRRC8
78761	78761.0	ENSG00000069122	GPR116
78762	78762.0	ENSG00000225036	CDK4PS
78763	78763.0	ENSG00000123815	ADCK4
78764	78764.0	ENSG00000137571	SLC21A15
78765	78765.0	ENSG00000066279	MCPH5
78766	78766.0	ENSG00000263829	FAM60BP
78767	78767.0	ENSG00000186188	GPR129
78768	78768.0	ENSG00000186188	GPR120
78769	78769.0	ENSG00000186188	O3FAR1
78770	78770.0	ENSG00000204366	C6orf46
78771	78771.0	ENSG00000165171	WBSCR27
78772	78772.0	ENSG00000183684	THOC4
78773	78773.0	ENSG00000125676	CXorf3
78774	78774.0	ENSG00000125676	MRX12
78775	78775.0	ENSG00000125676	MRX35
78776	78776.0	ENSG00000100296	C22orf19
78777	78777.0	ENSG00000204475	LY117
78778	78778.0	ENSG00000204387	C6orf48
78779	78779.0	ENSG00000021300	PHRET1
78780	78780.0	ENSG00000197969	CHAC
78781	78781.0	ENSG00000102452	VGCNL1
78782	78782.0	ENSG00000160593	AMICA1
78783	78783.0	ENSG00000175826	DULLARD
78784	78784.0	ENSG00000212125	TAS2R15
78785	78785.0	ENSG00000212124	TAS2R48
78786	78786.0	ENSG00000212124	TAS2R23
78787	78787.0	ENSG00000255837	TAS2R49
78788	78788.0	ENSG00000256436	TAS2R44
78789	78789.0	ENSG00000233313	HMGA1L5
78790	78790.0	ENSG00000233440	HMGA1L6
78791	78791.0	ENSG00000216753	HMGA1L7
78792	78792.0	ENSG00000180198	CHC1
78793	78793.0	ENSG00000085998	MEB
78794	78794.0	ENSG00000136161	CHC1L
78795	78795.0	ENSG00000128881	SCA11
